t_rel,phase,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,deg_0,deg_1,deg_2,deg_3,deg_4,deg_5,deg_6,cmd_0,cmd_1,cmd_2,cmd_3,cmd_4,cmd_5,cmd_6,cmd_7,cmd_8,cmd_9,cmd_10,cmd_11,cmd_12,cmd_13,cmd_14,cmd_15,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,ang_cmd_0,ang_cmd_1,ang_cmd_2,ang_cmd_3,ang_cmd_4,ang_cmd_5,ang_cmd_6,ang_cmd_7,ang_cmd_8,ang_cmd_9,ang_cmd_10,ang_cmd_11,ang_cmd_12,ang_cmd_13,ang_cmd_14,ang_cmd_15,ang_act_0,ang_act_1,ang_act_2,ang_act_3,ang_act_4,ang_act_5,ang_act_6,ang_act_7,ang_act_8,ang_act_9,ang_act_10,ang_act_11,ang_act_12,ang_act_13,ang_act_14,ang_act_15
0.11878228187561035,init_open,-1,-1,-1,-1,-1,-1,-1,99.49,242.58,14.06,194.41,110.65,169.54,44.91,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2886,2247,1889,3491,852,2984,1642,1252,853,230,1057,3043,2289,2013,2010,-14.82,34.06,47.55,5.26,-165.81,-92.89,-34.50,-22.78,61.32,-124.61,-303.93,180.00,-150.31,20.80,0.62,60.00,-14.94,35.35,47.55,5.32,-178.63,-92.63,-34.57,-22.73,61.19,-124.61,-303.93,181.13,-150.40,20.71,1.44,81.33
0.25307440757751465,init_open,-1,-1,-1,-1,-1,-1,-1,99.49,242.67,14.24,195.64,110.65,169.54,45.00,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2882,2247,1889,3481,853,2984,1642,1252,853,230,1057,3043,2289,2011,1986,-14.82,34.06,47.55,5.26,-165.81,-92.89,-34.50,-22.78,61.32,-124.61,-303.93,180.00,-150.31,20.80,0.62,60.00,-14.94,35.12,47.55,5.32,-177.10,-92.55,-34.57,-22.73,61.19,-124.61,-303.93,181.13,-150.40,20.71,1.31,78.13
0.38782429695129395,init_open,-1,-1,-1,-1,-1,-1,-1,99.49,242.58,14.06,191.16,110.74,169.54,44.74,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2881,2247,1889,3467,853,2984,1642,1251,853,230,1057,3043,2288,2009,1957,-14.82,34.06,47.55,5.26,-165.81,-92.89,-34.50,-22.78,61.32,-124.61,-303.93,180.00,-150.31,20.80,0.62,60.00,-14.94,35.06,47.55,5.32,-174.97,-92.55,-34.57,-22.73,61.23,-124.61,-303.93,181.13,-150.40,20.80,1.19,74.27
0.5228447914123535,init_open,-1,-1,-1,-1,-1,-1,-1,99.58,242.58,14.15,183.43,110.65,169.54,44.91,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2877,2247,1890,3454,853,2984,1642,1251,853,230,1057,3043,2288,2006,1933,-14.82,34.06,47.55,5.26,-165.81,-92.89,-34.50,-22.78,61.32,-124.61,-303.93,180.00,-150.31,20.80,0.62,60.00,-14.94,34.82,47.55,5.29,-172.98,-92.55,-34.57,-22.73,61.23,-124.61,-303.93,181.13,-150.40,20.80,1.00,71.07
0.6579749584197998,init_open,-1,-1,-1,-1,-1,-1,-1,99.76,242.49,14.15,169.80,110.74,169.54,44.82,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2874,2247,1890,3439,853,2984,1642,1250,853,230,1057,3043,2289,2004,1904,-14.82,34.06,47.55,5.26,-165.81,-92.89,-34.50,-22.78,61.32,-124.61,-303.93,180.00,-150.31,20.80,0.62,60.00,-14.94,34.65,47.55,5.29,-170.69,-92.55,-34.57,-22.73,61.27,-124.61,-303.93,181.13,-150.40,20.71,0.88,67.20
0.7930636405944824,init_open,-1,-1,-1,-1,-1,-1,-1,99.84,242.49,14.24,166.90,110.65,169.54,44.82,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2874,2247,1890,3426,850,2984,1642,1250,853,230,1057,3043,2288,2002,1879,-14.82,34.06,47.55,5.26,-165.81,-92.89,-34.50,-22.78,61.32,-124.61,-303.93,180.00,-150.31,20.80,0.62,60.00,-14.94,34.65,47.55,5.29,-168.71,-92.81,-34.57,-22.73,61.27,-124.61,-303.93,181.13,-150.40,20.80,0.75,63.87
0.928063154220581,init_open,-1,-1,-1,-1,-1,-1,-1,99.84,242.49,14.24,162.77,110.65,169.54,44.91,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2869,2247,1890,3412,850,2984,1642,1250,853,230,1057,3043,2288,2000,1854,-14.82,34.06,47.55,5.26,-165.81,-92.89,-34.50,-22.78,61.32,-124.61,-303.93,180.00,-150.31,20.80,0.62,60.00,-14.94,34.35,47.55,5.29,-166.58,-92.81,-34.57,-22.73,61.27,-124.61,-303.93,181.13,-150.40,20.80,0.62,60.53
1.0630700588226318,init_open,-1,-1,-1,-1,-1,-1,-1,100.02,242.49,14.24,162.86,110.65,169.45,44.91,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2869,2247,1890,3408,850,2984,1642,1250,853,230,1057,3042,2288,1999,1850,-14.82,34.06,47.55,5.26,-165.81,-92.89,-34.50,-22.78,61.32,-124.61,-303.93,180.00,-150.31,20.80,0.62,60.00,-14.94,34.35,47.55,5.29,-165.97,-92.81,-34.57,-22.73,61.27,-124.61,-303.93,181.13,-150.31,20.80,0.56,60.00
1.1980643272399902,init_open,-1,-1,-1,-1,-1,-1,-1,100.20,242.49,14.50,164.71,110.65,169.54,44.82,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2869,2247,1890,3408,850,2984,1642,1249,853,230,1057,3043,2288,2000,1851,-14.82,34.06,47.55,5.26,-165.81,-92.89,-34.50,-22.78,61.32,-124.61,-303.93,180.00,-150.31,20.80,0.62,60.00,-14.94,34.35,47.55,5.29,-165.97,-92.81,-34.57,-22.73,61.32,-124.61,-303.93,181.13,-150.40,20.80,0.62,60.13
1.3330516815185547,init_open,-1,-1,-1,-1,-1,-1,-1,100.02,242.49,14.33,163.65,110.65,169.54,44.91,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2869,2247,1890,3408,850,2984,1642,1249,853,230,1057,3043,2288,2000,1851,-14.82,34.06,47.55,5.26,-165.81,-92.89,-34.50,-22.78,61.32,-124.61,-303.93,180.00,-150.31,20.80,0.62,60.00,-14.94,34.35,47.55,5.29,-165.97,-92.81,-34.57,-22.73,61.32,-124.61,-303.93,181.13,-150.40,20.80,0.62,60.13
