t_rel,phase,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,deg_0,deg_1,deg_2,deg_3,deg_4,deg_5,deg_6,cmd_0,cmd_1,cmd_2,cmd_3,cmd_4,cmd_5,cmd_6,cmd_7,cmd_8,cmd_9,cmd_10,cmd_11,cmd_12,cmd_13,cmd_14,cmd_15,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,ang_cmd_0,ang_cmd_1,ang_cmd_2,ang_cmd_3,ang_cmd_4,ang_cmd_5,ang_cmd_6,ang_cmd_7,ang_cmd_8,ang_cmd_9,ang_cmd_10,ang_cmd_11,ang_cmd_12,ang_cmd_13,ang_cmd_14,ang_cmd_15,ang_act_0,ang_act_1,ang_act_2,ang_act_3,ang_act_4,ang_act_5,ang_act_6,ang_act_7,ang_act_8,ang_act_9,ang_act_10,ang_act_11,ang_act_12,ang_act_13,ang_act_14,ang_act_15
0.04539918899536133,init_open,-1,-1,-1,-1,-1,-1,-1,81.65,220.17,38.06,54.49,100.90,169.98,24.52,3559,2864,2247,1891,3407,849,3098,1641,1490,853,230,1500,3455,2860,2000,1850,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-14.82,34.06,47.55,5.26,-165.81,-92.89,-42.71,-22.78,50.64,-124.61,-303.93,15.00,-188.12,-32.00,0.62,60.00,410.68,-134.47,261.77,60.91,354.05,-166.62,178.64,-100.05,103.15,-198.15,-334.19,577.88,128.25,232.09,-124.44,-186.80
0.17976140975952148,init_open,-1,-1,-1,-1,-1,-1,-1,81.65,220.08,38.06,54.58,100.90,169.98,24.52,3559,2864,2247,1891,3407,849,3098,1641,1490,853,230,1500,3455,2860,2000,1850,3563,2934,2248,1863,3495,848,3107,1721,1387,855,360,1500,3452,2851,2000,1903,-14.82,34.06,47.55,5.26,-165.81,-92.89,-42.71,-22.78,50.64,-124.61,-303.93,15.00,-188.12,-32.00,0.62,60.00,-15.30,38.18,47.46,6.09,-179.24,-92.98,-43.36,-19.01,55.37,-124.43,-286.90,15.00,-187.84,-31.17,0.62,67.07
0.314835786819458,init_open,-1,-1,-1,-1,-1,-1,-1,81.65,220.17,37.97,54.40,100.90,170.07,24.52,3559,2864,2247,1891,3407,849,3098,1641,1490,853,230,1500,3455,2860,2000,1850,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-14.82,34.06,47.55,5.26,-165.81,-92.89,-42.71,-22.78,50.64,-124.61,-303.93,15.00,-188.12,-32.00,0.62,60.00,410.68,-134.47,261.77,60.91,354.05,-166.62,178.64,-100.05,103.15,-198.15,-334.19,577.88,128.25,232.09,-124.44,-186.80
0.44948387145996094,init_open,-1,-1,-1,-1,-1,-1,-1,79.19,220.17,37.97,54.40,100.81,170.07,24.52,3559,2864,2247,1891,3407,849,3098,1641,1490,853,230,1500,3455,2860,2000,1850,3561,2893,2248,1880,3447,849,3106,1673,1455,853,275,1500,3454,2851,2000,1870,-14.82,34.06,47.55,5.26,-165.81,-92.89,-42.71,-22.78,50.64,-124.61,-303.93,15.00,-188.12,-32.00,0.62,60.00,-15.06,35.76,47.46,5.59,-171.92,-92.89,-43.29,-21.27,52.28,-124.61,-298.03,15.00,-188.02,-31.17,0.62,62.67
0.5851056575775146,init_open,-1,-1,-1,-1,-1,-1,-1,78.31,220.08,38.23,53.79,100.81,170.07,24.52,3559,2864,2247,1891,3407,849,3098,1641,1490,853,230,1500,3455,2860,2000,1850,3560,2869,2248,1887,3414,849,3105,1645,1491,852,230,1500,3454,2853,2000,1852,-14.82,34.06,47.55,5.26,-165.81,-92.89,-42.71,-22.78,50.64,-124.61,-303.93,15.00,-188.12,-32.00,0.62,60.00,-14.94,34.35,47.46,5.38,-166.88,-92.89,-43.21,-22.59,50.59,-124.69,-303.93,15.00,-188.02,-31.35,0.62,60.27
0.7197823524475098,init_open,-1,-1,-1,-1,-1,-1,-1,78.93,220.08,38.41,54.23,100.81,170.07,24.52,3559,2864,2247,1891,3407,849,3098,1641,1490,853,230,1500,3455,2860,2000,1850,3560,2868,2248,1890,3413,849,3105,1645,1491,852,233,1500,3454,2855,2000,1852,-14.82,34.06,47.55,5.26,-165.81,-92.89,-42.71,-22.78,50.64,-124.61,-303.93,15.00,-188.12,-32.00,0.62,60.00,-14.94,34.29,47.46,5.29,-166.73,-92.89,-43.21,-22.59,50.59,-124.69,-303.54,15.00,-188.02,-31.54,0.62,60.27
0.8544979095458984,init_open,-1,-1,-1,-1,-1,-1,-1,78.93,220.08,38.41,54.32,100.81,170.07,24.52,3559,2864,2247,1891,3407,849,3098,1641,1490,853,230,1500,3455,2860,2000,1850,3560,2868,2248,1890,3413,849,3105,1645,1484,852,232,1500,3454,2856,2000,1852,-14.82,34.06,47.55,5.26,-165.81,-92.89,-42.71,-22.78,50.64,-124.61,-303.93,15.00,-188.12,-32.00,0.62,60.00,-14.94,34.29,47.46,5.29,-166.73,-92.89,-43.21,-22.59,50.92,-124.69,-303.67,15.00,-188.02,-31.63,0.62,60.27
0.9897806644439697,init_open,-1,-1,-1,-1,-1,-1,-1,79.01,220.08,38.41,54.23,100.81,170.07,24.52,3559,2864,2247,1891,3407,849,3098,1641,1490,853,230,1500,3455,2860,2000,1850,3560,2868,2248,1890,3413,849,3104,1645,1485,852,233,1500,3454,2856,2000,1851,-14.82,34.06,47.55,5.26,-165.81,-92.89,-42.71,-22.78,50.64,-124.61,-303.93,15.00,-188.12,-32.00,0.62,60.00,-14.94,34.29,47.46,5.29,-166.73,-92.89,-43.14,-22.59,50.87,-124.69,-303.54,15.00,-188.02,-31.63,0.62,60.13
1.124772548675537,init_open,-1,-1,-1,-1,-1,-1,-1,79.01,220.08,38.50,54.23,100.81,170.07,24.52,3559,2864,2247,1891,3407,849,3098,1641,1490,853,230,1500,3455,2860,2000,1850,3560,2868,2246,1890,3413,849,3093,1645,1491,852,233,1500,3454,2856,2000,1851,-14.82,34.06,47.55,5.26,-165.81,-92.89,-42.71,-22.78,50.64,-124.61,-303.93,15.00,-188.12,-32.00,0.62,60.00,-14.94,34.29,47.65,5.29,-166.73,-92.89,-42.36,-22.59,50.59,-124.69,-303.54,15.00,-188.02,-31.63,0.62,60.13
1.2597613334655762,init_open,-1,-1,-1,-1,-1,-1,-1,79.01,220.08,38.50,54.23,100.81,170.07,24.52,3559,2864,2247,1891,3407,849,3098,1641,1490,853,230,1500,3455,2860,2000,1850,3560,2868,2246,1890,3412,849,3093,1645,1482,852,233,1500,3454,2858,2000,1851,-14.82,34.06,47.55,5.26,-165.81,-92.89,-42.71,-22.78,50.64,-124.61,-303.93,15.00,-188.12,-32.00,0.62,60.00,-14.94,34.29,47.65,5.29,-166.58,-92.89,-42.36,-22.59,51.01,-124.69,-303.54,15.00,-188.02,-31.82,0.62,60.13
1.3947856426239014,init_open,-1,-1,-1,-1,-1,-1,-1,79.10,220.08,38.50,54.23,100.81,170.07,24.52,3559,2864,2247,1891,3407,849,3098,1641,1490,853,230,1500,3455,2860,2000,1850,3560,2868,2246,1890,3411,849,3093,1645,1486,852,233,1500,3454,2860,2000,1851,-14.82,34.06,47.55,5.26,-165.81,-92.89,-42.71,-22.78,50.64,-124.61,-303.93,15.00,-188.12,-32.00,0.62,60.00,-14.94,34.29,47.65,5.29,-166.42,-92.89,-42.36,-22.59,50.82,-124.69,-303.54,15.00,-188.02,-32.00,0.62,60.13
