t_rel,phase,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,deg_0,deg_1,deg_2,deg_3,deg_4,deg_5,deg_6,cmd_0,cmd_1,cmd_2,cmd_3,cmd_4,cmd_5,cmd_6,cmd_7,cmd_8,cmd_9,cmd_10,cmd_11,cmd_12,cmd_13,cmd_14,cmd_15,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,ang_cmd_0,ang_cmd_1,ang_cmd_2,ang_cmd_3,ang_cmd_4,ang_cmd_5,ang_cmd_6,ang_cmd_7,ang_cmd_8,ang_cmd_9,ang_cmd_10,ang_cmd_11,ang_cmd_12,ang_cmd_13,ang_cmd_14,ang_cmd_15,ang_act_0,ang_act_1,ang_act_2,ang_act_3,ang_act_4,ang_act_5,ang_act_6,ang_act_7,ang_act_8,ang_act_9,ang_act_10,ang_act_11,ang_act_12,ang_act_13,ang_act_14,ang_act_15
0.07404541969299316,init_open,-1,-1,-1,-1,-1,-1,-1,91.41,240.47,20.83,2.11,107.67,170.07,56.07,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2901,2247,1882,3460,850,2986,1310,1249,1499,229,1060,3042,2288,2000,1998,-14.82,34.06,47.55,5.26,-165.81,-92.89,-34.50,-22.78,61.32,-124.61,-303.93,180.00,-150.31,20.80,0.62,60.00,-14.94,36.24,47.55,5.53,-173.90,-92.81,-34.71,-38.35,61.32,-68.98,-304.06,180.00,-150.31,20.80,0.62,79.73
0.20807433128356934,init_open,-1,-1,-1,-1,-1,-1,-1,91.23,240.47,20.74,2.02,107.67,170.07,56.07,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3562,2896,2247,1882,3453,850,2986,1368,1248,1397,229,1060,3042,2288,2000,1976,-14.82,34.06,47.55,5.26,-165.81,-92.89,-34.50,-22.78,61.32,-124.61,-303.93,180.00,-150.31,20.80,0.62,60.00,-15.18,35.94,47.55,5.53,-172.83,-92.81,-34.71,-35.62,61.36,-77.76,-304.06,180.00,-150.31,20.80,0.62,76.80
0.34363794326782227,init_open,-1,-1,-1,-1,-1,-1,-1,90.00,240.47,20.21,1.49,107.67,170.07,56.07,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2892,2247,1883,3446,850,2986,1410,1249,1329,229,1060,3042,2288,2000,1956,-14.82,34.06,47.55,5.26,-165.81,-92.89,-34.50,-22.78,61.32,-124.61,-303.93,180.00,-150.31,20.80,0.62,60.00,-14.94,35.71,47.55,5.50,-171.76,-92.81,-34.71,-33.65,61.32,-83.62,-304.06,180.00,-150.31,20.80,0.62,74.13
0.47838926315307617,init_open,-1,-1,-1,-1,-1,-1,-1,90.62,240.56,19.69,1.32,107.67,170.07,56.16,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2886,2247,1884,3437,850,2986,1459,1248,1231,229,1060,3042,2288,2000,1935,-14.82,34.06,47.55,5.26,-165.81,-92.89,-34.50,-22.78,61.32,-124.61,-303.93,180.00,-150.31,20.80,0.62,60.00,-14.94,35.35,47.55,5.47,-170.39,-92.81,-34.71,-31.34,61.36,-92.06,-304.06,180.00,-150.31,20.80,0.62,71.33
0.6131331920623779,init_open,-1,-1,-1,-1,-1,-1,-1,90.26,240.56,18.98,1.05,107.67,170.16,56.25,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3559,2881,2247,1886,3431,850,2986,1510,1248,1116,229,1060,3042,2288,2000,1911,-14.82,34.06,47.55,5.26,-165.81,-92.89,-34.50,-22.78,61.32,-124.61,-303.93,180.00,-150.31,20.80,0.62,60.00,-14.82,35.06,47.55,5.41,-169.47,-92.81,-34.71,-28.94,61.36,-101.96,-304.06,180.00,-150.31,20.80,0.62,68.13
0.7483508586883545,init_open,-1,-1,-1,-1,-1,-1,-1,90.88,240.47,18.54,0.97,107.67,170.07,56.25,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3559,2878,2247,1887,3422,850,2986,1557,1248,1039,229,1060,3042,2288,2000,1890,-14.82,34.06,47.55,5.26,-165.81,-92.89,-34.50,-22.78,61.32,-124.61,-303.93,180.00,-150.31,20.80,0.62,60.00,-14.82,34.88,47.55,5.38,-168.10,-92.81,-34.71,-26.73,61.36,-108.59,-304.06,180.00,-150.31,20.80,0.62,65.33
0.8833365440368652,init_open,-1,-1,-1,-1,-1,-1,-1,87.71,240.47,18.28,0.62,107.67,170.07,56.25,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3559,2874,2247,1889,3415,851,2986,1611,1248,919,229,1060,3042,2288,2000,1866,-14.82,34.06,47.55,5.26,-165.81,-92.89,-34.50,-22.78,61.32,-124.61,-303.93,180.00,-150.31,20.80,0.62,60.00,-14.82,34.65,47.55,5.32,-167.03,-92.72,-34.71,-24.19,61.36,-118.92,-304.06,180.00,-150.31,20.80,0.62,62.13
1.0184242725372314,init_open,-1,-1,-1,-1,-1,-1,-1,86.66,240.47,18.28,0.09,107.67,169.98,56.43,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3559,2869,2247,1890,3409,850,2986,1652,1249,844,230,1060,3042,2288,2000,1850,-14.82,34.06,47.55,5.26,-165.81,-92.89,-34.50,-22.78,61.32,-124.61,-303.93,180.00,-150.31,20.80,0.62,60.00,-14.82,34.35,47.55,5.29,-166.12,-92.81,-34.71,-22.26,61.32,-125.38,-303.93,180.00,-150.31,20.80,0.62,60.00
1.1533114910125732,init_open,-1,-1,-1,-1,-1,-1,-1,86.40,240.47,18.28,1.23,107.67,170.07,56.34,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3559,2869,2247,1891,3409,850,2986,1644,1249,841,230,1060,3042,2288,2000,1851,-14.82,34.06,47.55,5.26,-165.81,-92.89,-34.50,-22.78,61.32,-124.61,-303.93,180.00,-150.31,20.80,0.62,60.00,-14.82,34.35,47.55,5.26,-166.12,-92.81,-34.71,-22.64,61.32,-125.64,-303.93,180.00,-150.31,20.80,0.62,60.13
1.2883002758026123,init_open,-1,-1,-1,-1,-1,-1,-1,86.04,240.47,18.28,1.23,107.67,170.07,56.43,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3559,2869,2247,1891,3409,850,2986,1643,1249,843,230,1060,3042,2288,2000,1851,-14.82,34.06,47.55,5.26,-165.81,-92.89,-34.50,-22.78,61.32,-124.61,-303.93,180.00,-150.31,20.80,0.62,60.00,-14.82,34.35,47.55,5.26,-166.12,-92.81,-34.71,-22.68,61.32,-125.47,-303.93,180.00,-150.31,20.80,0.62,60.13
