timestamp,t_unix,t_rel,cmd_0,cmd_1,cmd_2,cmd_3,cmd_4,cmd_5,cmd_6,cmd_7,cmd_8,cmd_9,cmd_10,cmd_11,cmd_12,cmd_13,cmd_14,cmd_15,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,cmd_angle_0,cmd_angle_1,cmd_angle_2,cmd_angle_3,cmd_angle_4,cmd_angle_5,cmd_angle_6,cmd_angle_7,cmd_angle_8,cmd_angle_9,cmd_angle_10,cmd_angle_11,cmd_angle_12,cmd_angle_13,cmd_angle_14,cmd_angle_15,act_angle_0,act_angle_1,act_angle_2,act_angle_3,act_angle_4,act_angle_5,act_angle_6,act_angle_7,act_angle_8,act_angle_9,act_angle_10,act_angle_11,act_angle_12,act_angle_13,act_angle_14,act_angle_15,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,deg_0,deg_1,deg_2,deg_3,deg_4,deg_5,deg_6
2026-03-21T18:27:15.894,1774132035.8943024,25.61784076690674,3559,2929,2247,1858,3407,849,2853,1675,1202,853,230,1271,3167,2626,2000,1850,3559,2931,2244,1858,3407,854,2768,1679,1200,854,230,1272,3195,2629,2000,1850,-14.859744694690615,37.93877551020409,47.550448430493276,6.225090036014407,-165.81355932203388,-92.89285714285714,-25.221574344023338,-21.14381752701081,63.20798638681069,-124.55086663298258,-303.93013100436684,100.71428571428575,-161.7518939393939,-10.448979591836725,0.625,60.0,-14.820717131474103,38.0,47.836322869955154,6.235294117647059,-165.81355932203388,-92.45918367346938,-19.142857142857142,-20.988235294117647,63.329120299157104,-124.52099031216362,-303.93013100436684,100.5,-164.31502525252523,-10.676923076923082,0.625,60.0,-1,-1,-1,-1,-1,-1,-1,84.9,251.89,37.27,67.5,106.08,175.61,51.59
2026-03-21T18:27:16.045,1774132036.0450823,25.76862072944641,3559,2909,2247,1868,3407,849,2929,1696,1292,853,230,1342,3257,2699,2000,1850,3559,2910,2245,1867,3407,852,2845,1698,1283,854,230,1327,3279,2683,2000,1850,-14.847548581185483,36.72629051620647,47.550448430493276,5.924969987995202,-165.81355932203388,-92.89285714285714,-30.688046647230326,-20.183433373349345,59.48025153330774,-124.56844093934669,-303.93013100436684,73.92857142857142,-169.9905303030303,-17.18367346938775,0.625,60.0,-14.820717131474103,36.76470588235294,47.74103139013453,5.970588235294118,-165.81355932203388,-92.63265306122449,-24.642857142857142,-20.094117647058823,59.89016263925203,-124.52099031216362,-303.93013100436684,79.875,-172.0044191919192,-15.661538461538463,0.625,60.0,-1,-1,-1,-1,-1,-1,-1,84.9,252.42,30.85,67.06,102.39,175.69,51.42
2026-03-21T18:27:16.164,1774132036.1640806,25.887619018554688,3559,2884,2247,1880,3407,849,3021,1720,1400,853,230,1428,3364,2787,2000,1850,3559,2885,2245,1880,3408,851,2957,1725,1411,854,230,1431,3399,2789,2000,1850,-14.832913244979292,35.27130852340935,47.550448430493276,5.564825930372147,-165.81355932203388,-92.89285714285714,-37.247813411078695,-19.03097238895559,54.77737613627777,-124.58953010698359,-303.93013100436684,41.785714285714334,-179.87689393939388,-25.265306122448933,0.625,60.0,-14.820717131474103,35.294117647058826,47.74103139013453,5.588235294117648,-165.96610169491527,-92.71938775510205,-32.64285714285714,-18.823529411764707,54.29488902720857,-124.52099031216362,-303.93013100436684,40.875,-182.98926767676767,-25.446153846153848,0.625,60.0,-1,-1,-1,-1,-1,-1,-1,84.99,252.51,25.75,66.36,100.63,175.61,51.42
2026-03-21T18:27:16.314,1774132036.3145924,26.03813076019287,3559,2868,2247,1888,3407,849,3082,1736,1472,853,230,1485,3437,2845,2000,1850,3559,2869,2245,1888,3408,851,3026,1737,1462,854,230,1479,3442,2837,2000,1850,-14.823156354175163,34.301320528211285,47.550448430493276,5.324729891956784,-165.81355932203388,-92.89285714285714,-41.6209912536443,-18.26266506602641,51.481638139891295,-124.60358955207488,-303.93013100436684,20.357142857142918,-186.46780303030306,-30.65306122448979,0.625,60.0,-14.820717131474103,34.35294117647059,47.74103139013453,5.352941176470588,-165.96610169491527,-92.71938775510205,-37.57142857142857,-18.258823529411764,51.95226258988978,-124.52099031216362,-303.93013100436684,22.875,-186.92550505050502,-29.876923076923077,0.625,60.0,-1,-1,-1,-1,-1,-1,-1,84.99,252.51,25.66,66.18,100.63,175.61,51.5
2026-03-21T18:27:16.432,1774132036.4329975,26.156535863876343,3559,2864,2247,1891,3407,849,3098,1741,1490,853,230,1500,3455,2860,2000,1850,3559,2863,2246,1891,3408,851,3093,1743,1480,854,230,1519,3462,2877,2000,1850,-14.820717131474103,34.05882352941177,47.550448430493276,5.264705882352941,-165.81355932203388,-92.89285714285714,-42.714285714285715,-18.070588235294117,50.63526809567285,-124.60710441334768,-303.93013100436684,15.0,-188.1155303030303,-32.0,0.625,60.0,-14.820717131474103,34.0,47.6457399103139,5.264705882352941,-165.96610169491527,-92.71938775510205,-42.35714285714286,-17.976470588235294,51.10823946743569,-124.52099031216362,-303.93013100436684,7.874999999999999,-188.75631313131314,-33.56923076923077,0.625,60.0,-1,-1,-1,-1,-1,-1,-1,84.99,252.42,25.4,66.18,100.55,175.61,51.42
2026-03-21T18:27:16.564,1774132036.5649993,26.288537740707397,3559,2864,2247,1891,3407,849,3098,1741,1490,853,230,1500,3455,2860,2000,1850,3560,2864,2246,1891,3408,850,3093,1743,1484,854,230,1516,3457,2876,2000,1850,-14.820717131474103,34.05882352941177,47.550448430493276,5.264705882352941,-165.81355932203388,-92.89285714285714,-42.714285714285715,-18.070588235294117,50.63526809567285,-124.60710441334768,-303.93013100436684,15.0,-188.1155303030303,-32.0,0.625,60.0,-14.9402390438247,34.05882352941177,47.6457399103139,5.264705882352941,-165.96610169491527,-92.8061224489796,-42.35714285714286,-17.976470588235294,50.91940450807847,-124.52099031216362,-303.93013100436684,9.0,-188.29861111111111,-33.476923076923086,0.625,60.0,-1,-1,-1,-1,-1,-1,-1,84.99,252.42,25.31,66.18,100.55,175.61,51.5
2026-03-21T18:27:16.709,1774132036.7099874,26.433525800704956,3559,2864,2247,1891,3407,849,3098,1741,1490,853,230,1500,3455,2860,2000,1850,3560,2863,2246,1891,3408,850,3093,1743,1488,854,230,1513,3457,2875,2000,1850,-14.820717131474103,34.05882352941177,47.550448430493276,5.264705882352941,-165.81355932203388,-92.89285714285714,-42.714285714285715,-18.070588235294117,50.63526809567285,-124.60710441334768,-303.93013100436684,15.0,-188.1155303030303,-32.0,0.625,60.0,-14.9402390438247,34.0,47.6457399103139,5.264705882352941,-165.96610169491527,-92.8061224489796,-42.35714285714286,-17.976470588235294,50.73009868533087,-124.52099031216362,-303.93013100436684,10.125,-188.29861111111111,-33.38461538461539,0.625,60.0,-1,-1,-1,-1,-1,-1,-1,84.99,252.42,25.31,66.18,100.55,175.61,51.42
2026-03-21T18:27:16.853,1774132036.8534532,26.57699155807495,3559,2864,2247,1891,3407,849,3098,1741,1490,853,230,1500,3455,2860,2000,1850,3560,2863,2246,1891,3407,850,3093,1740,1485,854,230,1510,3457,2875,2000,1850,-14.820717131474103,34.05882352941177,47.550448430493276,5.264705882352941,-165.81355932203388,-92.89285714285714,-42.714285714285715,-18.070588235294117,50.63526809567285,-124.60710441334768,-303.93013100436684,15.0,-188.1155303030303,-32.0,0.625,60.0,-14.9402390438247,34.0,47.6457399103139,5.264705882352941,-165.81355932203388,-92.8061224489796,-42.35714285714286,-18.11764705882353,50.8721223333605,-124.52099031216362,-303.93013100436684,11.25,-188.29861111111111,-33.38461538461539,0.625,60.0,-1,-1,-1,-1,-1,-1,-1,84.99,252.42,25.4,66.18,100.55,175.61,51.42
2026-03-21T18:27:16.970,1774132036.9709883,26.69452667236328,3559,2864,2247,1891,3407,849,3098,1741,1490,853,230,1500,3455,2860,2000,1850,3560,2864,2246,1891,3407,850,3093,1741,1487,854,230,1508,3457,2873,2000,1850,-14.820717131474103,34.05882352941177,47.550448430493276,5.264705882352941,-165.81355932203388,-92.89285714285714,-42.714285714285715,-18.070588235294117,50.63526809567285,-124.60710441334768,-303.93013100436684,15.0,-188.1155303030303,-32.0,0.625,60.0,-14.9402390438247,34.05882352941177,47.6457399103139,5.264705882352941,-165.81355932203388,-92.8061224489796,-42.35714285714286,-18.070588235294117,50.77746947729763,-124.52099031216362,-303.93013100436684,12.0,-188.29861111111111,-33.2,0.625,60.0,-1,-1,-1,-1,-1,-1,-1,84.99,252.42,25.4,66.18,100.55,175.61,51.42
2026-03-21T18:27:17.108,1774132037.1088846,26.832422971725464,3559,2864,2247,1891,3407,849,3098,1741,1490,853,230,1500,3455,2860,2000,1850,3560,2864,2248,1891,3407,850,3093,1741,1487,854,230,1507,3457,2869,2000,1850,-14.820717131474103,34.05882352941177,47.550448430493276,5.264705882352941,-165.81355932203388,-92.89285714285714,-42.714285714285715,-18.070588235294117,50.63526809567285,-124.60710441334768,-303.93013100436684,15.0,-188.1155303030303,-32.0,0.625,60.0,-14.9402390438247,34.05882352941177,47.45515695067264,5.264705882352941,-165.81355932203388,-92.8061224489796,-42.35714285714286,-18.070588235294117,50.77746947729763,-124.52099031216362,-303.93013100436684,12.375000000000002,-188.29861111111111,-32.830769230769235,0.625,60.0,-1,-1,-1,-1,-1,-1,-1,84.99,252.42,25.22,66.18,100.55,175.61,51.42
