t_rel,phase,deg_0,deg_1,deg_2,deg_3,deg_4,deg_5,deg_6,cmd_0,cmd_1,cmd_2,cmd_3,cmd_4,cmd_5,cmd_6,cmd_7,cmd_8,cmd_9,cmd_10,cmd_11,cmd_12,cmd_13,cmd_14,cmd_15,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,expected_ang_cmd_7,expected_ang_cmd_7,expected_ang_cmd_8,expected_ang_cmd_9,expected_ang_cmd_12,expected_ang_cmd_13,expected_ang_cmd_14,expected_ang_act_7,expected_ang_act_7,expected_ang_act_8,expected_ang_act_9,expected_ang_act_12,expected_ang_act_13,expected_ang_act_14
0.11907267570495605,init_open,84.02,232.73,14.85,172.27,100.20,172.44,38.23,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1890,3409,850,2985,1642,1249,854,230,1062,3042,2288,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.26,236.26,100.94,300.00,80.14,210.00,170.00
0.25205421447753906,init_open,84.02,232.73,14.94,172.27,100.20,172.44,38.23,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2246,1891,3409,850,2985,1642,1249,854,230,1062,3042,2288,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.26,236.26,100.94,300.00,80.14,210.00,170.00
0.3870372772216797,init_open,84.11,232.73,15.03,172.27,100.20,172.44,38.14,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1890,3409,850,2985,1642,1249,854,230,1062,3042,2288,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.26,236.26,100.94,300.00,80.14,210.00,170.00
0.5219607353210449,init_open,84.02,232.82,15.03,172.27,100.20,172.35,38.23,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1891,3408,850,2985,1642,1249,854,230,1062,3042,2288,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.26,236.26,100.94,300.00,80.14,210.00,170.00
0.6570267677307129,init_open,83.94,232.82,15.03,172.27,100.20,172.44,38.14,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1891,3408,850,2985,1642,1249,854,230,1062,3042,2288,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.26,236.26,100.94,300.00,80.14,210.00,170.00
0.7920510768890381,init_open,84.02,232.73,14.94,172.27,100.20,172.35,38.23,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2246,1891,3408,850,2985,1642,1249,854,230,1062,3042,2288,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.26,236.26,100.94,300.00,80.14,210.00,170.00
0.9270434379577637,init_open,84.02,232.73,15.03,172.27,100.20,172.44,38.23,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1891,3408,850,2985,1642,1249,854,230,1062,3042,2288,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.26,236.26,100.94,300.00,80.14,210.00,170.00
1.062103509902954,init_open,84.02,232.82,15.03,172.27,100.20,172.35,38.23,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1891,3408,850,2985,1642,1249,854,230,1062,3042,2288,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.26,236.26,100.94,300.00,80.14,210.00,170.00
1.1970572471618652,init_open,84.02,232.82,15.03,172.27,100.20,172.44,38.23,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1891,3408,850,2985,1642,1249,854,230,1062,3042,2288,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.26,236.26,100.94,300.00,80.14,210.00,170.00
1.332054615020752,init_open,84.02,232.82,15.03,172.35,100.20,172.44,38.23,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1891,3408,850,2985,1642,1249,854,230,1062,3042,2288,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.26,236.26,100.94,300.00,80.14,210.00,170.00
1.4670734405517578,init_open,84.02,232.82,14.94,172.27,100.20,172.44,38.23,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1891,3408,850,2985,1642,1249,854,230,1062,3042,2288,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.26,236.26,100.94,300.00,80.14,210.00,170.00
1.6022906303405762,init_open,84.11,232.73,14.94,172.27,100.20,172.35,38.23,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1891,3408,850,2985,1642,1249,854,230,1062,3042,2288,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.26,236.26,100.94,300.00,80.14,210.00,170.00
1.7371783256530762,init_open,84.02,232.82,14.94,172.27,100.20,172.44,38.23,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1891,3408,850,2985,1642,1249,854,230,1062,3042,2288,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.26,236.26,100.94,300.00,80.14,210.00,170.00
1.8724069595336914,init_open,84.11,232.82,15.03,172.27,100.20,172.44,38.23,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1891,3408,850,2985,1642,1249,854,230,1062,3042,2288,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.26,236.26,100.94,300.00,80.14,210.00,170.00
2.0073843002319336,init_open,84.11,232.73,14.94,172.27,100.20,172.44,38.23,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1891,3408,850,2985,1642,1249,854,230,1062,3042,2288,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.26,236.26,100.94,300.00,80.14,210.00,170.00
2.142130136489868,init_open,84.02,232.82,15.03,172.35,100.20,172.44,38.23,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2246,1891,3408,850,2985,1642,1249,853,230,1061,3042,2288,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.26,236.26,100.94,300.00,80.07,210.00,170.00
2.2771377563476562,init_open,84.02,232.73,15.03,172.35,100.20,172.44,38.23,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1891,3407,850,2985,1642,1249,854,230,1060,3042,2288,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.26,236.26,100.94,300.00,80.00,210.00,170.00
2.4121408462524414,init_open,84.11,232.73,15.03,172.27,100.20,172.44,38.23,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1891,3407,850,2985,1642,1249,854,230,1060,3042,2288,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.26,236.26,100.94,300.00,80.00,210.00,170.00
2.5471622943878174,init_open,84.02,232.82,15.03,172.27,100.20,172.44,38.14,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1891,3407,850,2985,1642,1249,854,230,1060,3042,2288,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.26,236.26,100.94,300.00,80.00,210.00,170.00
2.682161569595337,init_open,83.94,232.82,14.94,172.27,100.20,172.44,38.14,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1891,3407,850,2985,1642,1249,854,230,1060,3042,2288,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.26,236.26,100.94,300.00,80.00,210.00,170.00
2.817173957824707,init_open,83.94,232.82,14.94,172.27,100.20,172.44,38.23,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1891,3407,850,2984,1642,1249,854,230,1060,3042,2288,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.13,236.13,100.94,300.00,80.00,210.00,170.00
2.9521541595458984,random_Index_Abduction_1_S0,84.02,232.82,15.03,172.27,100.20,172.44,38.23,3559,2864,2247,1891,3407,849,2983,1351,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1890,3407,850,2984,1620,1249,854,230,1060,3042,2288,2000,1850,236.00,236.00,89.11,300.00,80.00,210.00,170.00,236.13,236.13,100.05,300.00,80.00,210.00,170.00
3.0871095657348633,random_Index_Abduction_1_S0,84.02,232.82,15.03,172.27,100.20,172.44,38.14,3559,2864,2247,1891,3407,849,2983,1351,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1891,3407,850,2984,1558,1249,854,230,1060,3042,2288,2000,1850,236.00,236.00,89.11,300.00,80.00,210.00,170.00,236.13,236.13,97.52,300.00,80.00,210.00,170.00
3.222592353820801,random_Index_Abduction_1_S0,83.94,232.82,15.12,172.00,100.20,172.44,38.23,3559,2864,2247,1891,3407,849,2983,1351,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1890,3407,850,2984,1502,1249,854,230,1060,3042,2288,2000,1850,236.00,236.00,89.11,300.00,80.00,210.00,170.00,236.13,236.13,95.25,300.00,80.00,210.00,170.00
3.3574461936950684,random_Index_Abduction_1_S0,85.08,232.82,15.12,168.66,100.20,172.44,38.14,3559,2864,2247,1891,3407,849,2983,1351,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1891,3406,850,2984,1459,1249,853,230,1060,3042,2288,2000,1850,236.00,236.00,89.11,300.00,80.00,210.00,170.00,236.13,236.13,93.50,300.00,80.00,210.00,170.00
3.4921693801879883,random_Index_Abduction_1_S0,80.33,232.73,15.12,162.86,100.11,172.35,38.23,3559,2864,2247,1891,3407,849,2983,1351,1249,853,230,1060,3042,2288,2000,1850,3560,2865,2247,1891,3406,850,2984,1402,1249,853,230,1060,3042,2288,2000,1850,236.00,236.00,89.11,300.00,80.00,210.00,170.00,236.13,236.13,91.18,300.00,80.00,210.00,170.00
3.627112627029419,random_Index_Abduction_1_S0,83.23,232.73,15.38,164.27,100.20,172.35,38.23,3559,2864,2247,1891,3407,849,2983,1351,1249,853,230,1060,3042,2288,2000,1850,3560,2865,2247,1891,3406,850,2984,1360,1249,853,230,1060,3042,2288,2000,1851,236.00,236.00,89.11,300.00,80.00,210.00,170.00,236.13,236.13,89.47,300.00,80.00,210.00,170.00
3.762176513671875,random_Index_Abduction_1_S0,88.77,232.73,15.47,164.36,100.11,172.35,38.14,3559,2864,2247,1891,3407,849,2983,1351,1249,853,230,1060,3042,2288,2000,1850,3560,2865,2247,1891,3406,850,2984,1351,1249,853,230,1060,3042,2288,2000,1850,236.00,236.00,89.11,300.00,80.00,210.00,170.00,236.13,236.13,89.11,300.00,80.00,210.00,170.00
3.897156238555908,random_Index_Abduction_1_S0,88.77,232.73,15.38,164.36,100.11,172.35,38.14,3559,2864,2247,1891,3407,849,2983,1351,1249,853,230,1060,3042,2288,2000,1850,3560,2865,2247,1891,3406,850,2984,1351,1249,853,230,1060,3042,2288,2000,1850,236.00,236.00,89.11,300.00,80.00,210.00,170.00,236.13,236.13,89.11,300.00,80.00,210.00,170.00
4.032154321670532,random_Index_Abduction_1_S0,88.86,232.73,15.47,164.36,100.11,172.44,38.14,3559,2864,2247,1891,3407,849,2983,1351,1249,853,230,1060,3042,2288,2000,1850,3560,2865,2247,1891,3406,850,2984,1351,1249,853,230,1060,3042,2288,2000,1850,236.00,236.00,89.11,300.00,80.00,210.00,170.00,236.13,236.13,89.11,300.00,80.00,210.00,170.00
4.167388200759888,random_Index_Abduction_1_S0,88.86,232.73,15.29,164.36,100.20,172.44,38.14,3559,2864,2247,1891,3407,849,2983,1351,1249,853,230,1060,3042,2288,2000,1850,3560,2865,2247,1891,3406,850,2984,1351,1249,853,230,1060,3042,2288,2000,1850,236.00,236.00,89.11,300.00,80.00,210.00,170.00,236.13,236.13,89.11,300.00,80.00,210.00,170.00
4.302247524261475,random_Index_Abduction_1_S0,88.95,232.73,15.38,164.36,100.11,172.35,38.14,3559,2864,2247,1891,3407,849,2983,1351,1249,853,230,1060,3042,2288,2000,1850,3560,2865,2247,1891,3406,850,2984,1351,1249,853,230,1060,3042,2288,2000,1850,236.00,236.00,89.11,300.00,80.00,210.00,170.00,236.13,236.13,89.11,300.00,80.00,210.00,170.00
4.437309980392456,random_Index_Abduction_1_S0,88.95,232.73,15.47,164.36,100.11,172.35,38.14,3559,2864,2247,1891,3407,849,2983,1351,1249,853,230,1060,3042,2288,2000,1850,3560,2865,2247,1891,3406,850,2984,1351,1249,853,230,1060,3042,2288,2000,1850,236.00,236.00,89.11,300.00,80.00,210.00,170.00,236.13,236.13,89.11,300.00,80.00,210.00,170.00
4.572276830673218,random_Index_Abduction_1_S0,88.95,232.73,15.47,164.36,100.11,172.44,38.14,3559,2864,2247,1891,3407,849,2983,1351,1249,853,230,1060,3042,2288,2000,1850,3560,2865,2247,1891,3407,850,2984,1351,1249,853,230,1060,3042,2288,2000,1850,236.00,236.00,89.11,300.00,80.00,210.00,170.00,236.13,236.13,89.11,300.00,80.00,210.00,170.00
4.707202672958374,random_Index_Abduction_1_S0,88.95,232.73,15.38,164.36,100.11,172.35,38.14,3559,2864,2247,1891,3407,849,2983,1351,1249,853,230,1060,3042,2288,2000,1850,3560,2865,2247,1891,3407,850,2984,1351,1249,853,230,1060,3042,2288,2000,1850,236.00,236.00,89.11,300.00,80.00,210.00,170.00,236.13,236.13,89.11,300.00,80.00,210.00,170.00
4.842263221740723,random_Index_Abduction_1_S0,88.86,232.65,15.47,164.27,100.11,172.44,38.06,3559,2864,2247,1891,3407,849,2983,1351,1249,853,230,1060,3042,2288,2000,1850,3560,2865,2247,1891,3407,850,2984,1351,1249,853,230,1060,3042,2288,2000,1850,236.00,236.00,89.11,300.00,80.00,210.00,170.00,236.13,236.13,89.11,300.00,80.00,210.00,170.00
4.9772844314575195,random_Index_Abduction_1_S0,88.95,232.73,15.47,164.27,100.11,172.44,38.14,3559,2864,2247,1891,3407,849,2983,1351,1249,853,230,1060,3042,2288,2000,1850,3560,2865,2247,1891,3407,850,2984,1351,1249,853,230,1060,3042,2288,2000,1850,236.00,236.00,89.11,300.00,80.00,210.00,170.00,236.13,236.13,89.11,300.00,80.00,210.00,170.00
