t_rel,phase,deg_0,deg_1,deg_2,deg_3,deg_4,deg_5,deg_6,cmd_0,cmd_1,cmd_2,cmd_3,cmd_4,cmd_5,cmd_6,cmd_7,cmd_8,cmd_9,cmd_10,cmd_11,cmd_12,cmd_13,cmd_14,cmd_15,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,expected_ang_cmd_7,expected_ang_cmd_7,expected_ang_cmd_8,expected_ang_cmd_9,expected_ang_cmd_12,expected_ang_cmd_13,expected_ang_cmd_14,expected_ang_act_7,expected_ang_act_7,expected_ang_act_8,expected_ang_act_9,expected_ang_act_12,expected_ang_act_13,expected_ang_act_14
0.058698177337646484,init_open,84.37,235.81,14.94,156.18,108.11,168.40,33.93,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3562,2864,2244,1889,3428,848,2990,1643,1250,852,230,1058,3046,2291,2000,2013,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.92,236.92,100.98,300.30,79.86,210.40,170.22
0.19121241569519043,init_open,84.37,235.81,14.94,156.18,108.11,168.31,33.93,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3562,2863,2244,1890,3427,849,2990,1643,1249,852,230,1058,3046,2291,2000,1992,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.92,236.92,100.98,300.00,79.86,210.40,170.22
0.3271055221557617,init_open,84.37,235.90,14.94,156.18,108.11,168.31,33.93,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3563,2864,2244,1890,3424,849,2990,1643,1249,852,230,1058,3046,2291,2000,1969,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.92,236.92,100.98,300.00,79.86,210.40,170.22
0.4614872932434082,init_open,84.29,235.81,15.03,156.09,108.11,168.31,33.93,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3561,2864,2245,1890,3421,849,2990,1643,1249,852,230,1058,3045,2291,2000,1947,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.92,236.92,100.98,300.00,79.86,210.30,170.22
0.5965275764465332,init_open,83.67,235.90,14.50,156.18,108.02,168.40,33.93,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3561,2864,2245,1890,3417,849,2990,1643,1249,852,230,1058,3045,2291,2000,1920,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.92,236.92,100.98,300.00,79.86,210.30,170.22
0.7312097549438477,init_open,83.06,235.90,14.33,156.27,108.02,168.49,33.84,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2246,1890,3415,849,2990,1643,1249,852,230,1058,3045,2291,2000,1897,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.92,236.92,100.98,300.00,79.86,210.30,170.22
0.8666234016418457,init_open,82.97,235.90,14.33,156.18,108.02,168.57,33.75,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2865,2246,1890,3411,850,2990,1643,1249,853,230,1058,3044,2290,2000,1870,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.92,236.92,100.98,300.00,79.86,210.20,170.14
1.001535415649414,init_open,82.79,235.90,14.33,156.18,108.02,168.66,33.57,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2865,2246,1890,3409,850,2990,1643,1249,853,230,1058,3043,2291,2000,1851,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.92,236.92,100.98,300.00,79.86,210.10,170.22
1.136307716369629,init_open,83.06,235.90,14.24,156.27,108.02,168.75,33.49,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2865,2246,1891,3409,850,2990,1643,1248,853,230,1058,3043,2290,2000,1851,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.92,236.92,100.98,299.70,79.86,210.10,170.14
1.2712080478668213,init_open,83.06,235.90,14.15,156.27,108.11,168.75,33.49,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2865,2246,1891,3409,850,2990,1643,1249,853,230,1058,3043,2291,2000,1851,236.00,236.00,100.90,300.00,80.00,210.00,170.00,236.92,236.92,100.98,300.00,79.86,210.10,170.22
1.406512975692749,init_open,83.06,235.90,14.15,156.27,108.02,168.84,33.49,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2865,2246,1891,3409,850,2978,1643,1249,853,230,1058,3043,2290,2000,1851,236.00,236.00,100.90,300.00,80.00,210.00,170.00,235.35,235.35,100.98,300.00,79.86,210.10,170.14
1.5412907600402832,init_open,83.06,235.90,14.24,156.18,108.02,168.75,33.49,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2865,2246,1891,3408,850,2978,1643,1249,853,230,1058,3043,2290,2000,1851,236.00,236.00,100.90,300.00,80.00,210.00,170.00,235.35,235.35,100.98,300.00,79.86,210.10,170.14
1.6765165328979492,init_open,83.06,235.90,14.24,156.27,108.11,168.75,33.49,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2865,2247,1891,3408,850,2978,1643,1249,853,230,1058,3043,2289,2000,1851,236.00,236.00,100.90,300.00,80.00,210.00,170.00,235.35,235.35,100.98,300.00,79.86,210.10,170.07
1.8115918636322021,init_open,83.06,235.90,14.24,156.18,108.11,168.75,33.57,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2246,1891,3407,850,2978,1643,1249,853,230,1058,3043,2289,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,235.35,235.35,100.98,300.00,79.86,210.10,170.07
1.9465761184692383,init_open,83.06,235.90,14.15,156.18,108.02,168.75,33.49,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2865,2247,1891,3407,850,2979,1643,1249,853,230,1058,3043,2289,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,235.48,235.48,100.98,300.00,79.86,210.10,170.07
2.08137583732605,init_open,83.06,235.90,14.24,156.27,108.02,168.84,33.49,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2865,2246,1891,3407,850,2979,1643,1249,853,230,1058,3043,2289,2000,1851,236.00,236.00,100.90,300.00,80.00,210.00,170.00,235.48,235.48,100.98,300.00,79.86,210.10,170.07
2.2165334224700928,init_open,82.97,235.90,14.24,156.18,108.02,168.84,33.49,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2865,2247,1891,3407,850,2981,1643,1249,853,230,1058,3043,2289,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,235.74,235.74,100.98,300.00,79.86,210.10,170.07
2.3515772819519043,init_open,83.06,235.90,14.24,156.18,108.02,168.84,33.49,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1891,3407,850,2982,1643,1249,853,230,1058,3043,2289,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,235.87,235.87,100.98,300.00,79.86,210.10,170.07
2.4863998889923096,init_open,83.06,235.90,14.24,156.27,108.02,168.84,33.49,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1891,3407,850,2982,1643,1249,853,230,1058,3043,2289,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,235.87,235.87,100.98,300.00,79.86,210.10,170.07
2.621528148651123,init_open,83.06,235.90,14.24,156.27,108.02,168.75,33.49,3559,2864,2247,1891,3407,849,2983,1641,1249,853,230,1060,3042,2288,2000,1850,3560,2864,2247,1891,3407,850,2982,1643,1249,854,230,1058,3043,2287,2000,1850,236.00,236.00,100.90,300.00,80.00,210.00,170.00,235.87,235.87,100.98,300.00,79.86,210.10,169.93
