t_rel,phase,raw_0,raw_1,raw_2,raw_3,raw_4,raw_5,raw_6,deg_0,deg_1,deg_2,deg_3,deg_4,deg_5,deg_6,cmd_0,cmd_1,cmd_2,cmd_3,cmd_4,cmd_5,cmd_6,cmd_7,cmd_8,cmd_9,cmd_10,cmd_11,cmd_12,cmd_13,cmd_14,cmd_15,act_0,act_1,act_2,act_3,act_4,act_5,act_6,act_7,act_8,act_9,act_10,act_11,act_12,act_13,act_14,act_15,expected_ang_cmd_0,expected_ang_cmd_1,expected_ang_cmd_2,expected_ang_cmd_3,expected_ang_cmd_4,expected_ang_cmd_5,expected_ang_cmd_6,expected_ang_cmd_7,expected_ang_cmd_8,expected_ang_cmd_9,expected_ang_cmd_10,expected_ang_cmd_11,expected_ang_cmd_12,expected_ang_cmd_13,expected_ang_cmd_14,expected_ang_cmd_15,expected_ang_act_0,expected_ang_act_1,expected_ang_act_2,expected_ang_act_3,expected_ang_act_4,expected_ang_act_5,expected_ang_act_6,expected_ang_act_7,expected_ang_act_8,expected_ang_act_9,expected_ang_act_10,expected_ang_act_11,expected_ang_act_12,expected_ang_act_13,expected_ang_act_14,expected_ang_act_15
19.771422624588013,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.35,185.89,116.37,322.12,215.77,171.39,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2068,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.85,170.00,nan,nan
19.906600952148438,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.35,185.98,116.37,322.12,215.77,171.47,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
20.04168725013733,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.44,185.98,116.46,322.21,215.77,171.47,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
20.176719903945923,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.35,185.98,116.46,322.12,215.77,171.47,26.98,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
20.311392545700073,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.26,185.98,116.37,322.12,215.77,171.47,26.98,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3561,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
20.446342706680298,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.35,185.98,116.46,322.12,215.77,171.39,26.98,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1059,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,79.93,111.95,170.00,nan,nan
20.581474781036377,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.35,185.98,116.46,322.12,215.77,171.47,26.98,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
20.71660327911377,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.44,186.06,116.37,322.12,215.77,171.39,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
20.85127282142639,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.26,185.98,116.46,322.12,215.77,171.47,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
20.986613035202026,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.35,185.98,116.46,322.12,215.77,171.47,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1059,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,79.93,111.95,170.00,nan,nan
21.121538162231445,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.26,186.06,116.46,322.21,215.77,171.47,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
21.256699323654175,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.35,186.06,116.54,322.12,215.77,171.47,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
21.391448736190796,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.44,186.06,116.46,322.12,215.77,171.47,26.98,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1059,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,79.93,111.95,170.00,nan,nan
21.526350736618042,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.35,186.06,116.37,322.12,215.77,171.47,26.98,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
21.66130757331848,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.35,186.06,116.46,322.12,215.68,171.39,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
21.796314239501953,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.35,185.98,116.37,322.12,215.77,171.47,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
21.931522607803345,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.35,186.06,116.46,322.12,215.77,171.47,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
22.066524267196655,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.35,186.15,116.46,322.12,215.77,171.47,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
22.2016179561615,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.26,186.15,116.37,322.12,215.77,171.47,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
22.33671736717224,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.35,186.06,116.37,322.21,215.77,171.47,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1059,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,79.93,111.95,170.00,nan,nan
22.47146964073181,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.35,186.15,116.46,322.12,215.77,171.39,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
22.606563329696655,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.44,186.15,116.37,322.12,215.77,171.39,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
22.74122929573059,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.26,186.15,116.46,322.12,215.77,171.47,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
22.8767671585083,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.35,186.15,116.46,322.12,215.68,171.39,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
23.011205434799194,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.44,186.15,116.37,322.12,215.77,171.47,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
23.146177291870117,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.35,186.06,116.46,322.12,215.77,171.47,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
23.28165912628174,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.35,186.24,116.46,322.12,215.77,171.47,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
23.416613817214966,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.44,186.15,116.46,322.12,215.77,171.47,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1059,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,79.93,111.95,170.00,nan,nan
23.551586151123047,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.35,186.15,116.46,322.12,215.77,171.47,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
23.686264276504517,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.44,186.24,116.37,322.12,215.68,171.47,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
23.82144069671631,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.35,186.24,116.46,322.21,215.77,171.39,26.98,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
23.956348657608032,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.44,186.24,116.37,322.12,215.86,171.47,27.16,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
24.091379404067993,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.44,186.24,116.46,322.12,215.77,171.47,26.98,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
24.22645616531372,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.44,186.24,116.46,322.12,215.77,171.47,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
24.361163854599,random_2_S4,-1,-1,-1,-1,-1,-1,-1,90.35,186.24,116.46,322.12,215.86,171.47,26.98,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,2288,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2288,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,170.00,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,170.00,nan,nan
24.496145963668823,random_3_S5,-1,-1,-1,-1,-1,-1,-1,90.44,186.24,116.46,322.12,215.77,171.47,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,1881,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2285,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,140.49,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,169.78,nan,nan
24.63126540184021,random_3_S5,-1,-1,-1,-1,-1,-1,-1,90.26,186.24,116.46,322.12,215.77,171.47,27.07,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,1881,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,230,1060,2069,2232,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,140.49,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,165.94,nan,nan
24.76638889312744,random_3_S5,-1,-1,-1,-1,-1,-1,-1,90.35,186.24,116.37,322.12,215.68,171.47,27.33,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,1881,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1249,854,229,1060,2069,2149,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,140.49,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,300.00,nan,nan,80.00,111.95,159.92,nan,nan
24.9015896320343,random_3_S5,-1,-1,-1,-1,-1,-1,-1,90.35,186.24,116.46,322.12,216.30,170.95,27.25,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,1881,2000,1850,3560,2864,2247,1891,3407,850,1878,1642,1248,854,230,1060,2069,2085,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,140.49,nan,nan,nan,nan,nan,nan,nan,nan,91.38,100.94,299.70,nan,nan,80.00,111.95,155.28,nan,nan
25.03668713569641,random_3_S5,-1,-1,-1,-1,-1,-1,-1,90.26,186.33,116.54,321.86,217.35,168.31,30.85,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,1881,2000,1850,3560,2864,2248,1891,3407,850,1879,1642,1249,854,230,1060,2069,2014,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,140.49,nan,nan,nan,nan,nan,nan,nan,nan,91.51,100.94,300.00,nan,nan,80.00,111.95,150.14,nan,nan
25.171394109725952,random_3_S5,-1,-1,-1,-1,-1,-1,-1,90.18,186.33,116.46,322.03,216.47,163.39,29.97,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,1881,2000,1850,3560,2864,2248,1891,3408,849,1889,1642,1249,854,230,1060,2069,1922,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,140.49,nan,nan,nan,nan,nan,nan,nan,nan,92.82,100.94,300.00,nan,nan,80.00,111.95,143.47,nan,nan
25.306187391281128,random_3_S5,-1,-1,-1,-1,-1,-1,-1,90.26,186.42,116.46,321.94,216.65,154.34,24.26,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,1881,2000,1850,3560,2864,2248,1891,3408,849,1889,1642,1249,855,230,1060,2069,1883,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,140.49,nan,nan,nan,nan,nan,nan,nan,nan,92.82,100.94,300.00,nan,nan,80.00,111.95,140.64,nan,nan
25.441188097000122,random_3_S5,-1,-1,-1,-1,-1,-1,-1,90.35,186.42,116.46,322.03,216.65,153.90,24.26,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,1881,2000,1850,3560,2864,2248,1891,3407,849,1889,1642,1249,855,230,1060,2069,1882,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,140.49,nan,nan,nan,nan,nan,nan,nan,nan,92.82,100.94,300.00,nan,nan,80.00,111.95,140.57,nan,nan
25.576507568359375,random_3_S5,-1,-1,-1,-1,-1,-1,-1,90.26,186.33,116.46,321.94,216.65,153.90,24.26,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,1881,2000,1850,3561,2864,2248,1891,3408,849,1889,1642,1249,855,230,1060,2069,1882,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,140.49,nan,nan,nan,nan,nan,nan,nan,nan,92.82,100.94,300.00,nan,nan,80.00,111.95,140.57,nan,nan
25.711372137069702,random_3_S5,-1,-1,-1,-1,-1,-1,-1,90.26,186.42,116.46,322.03,216.65,153.90,24.35,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,1881,2000,1850,3560,2864,2248,1891,3407,850,1889,1642,1249,855,230,1060,2069,1882,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,140.49,nan,nan,nan,nan,nan,nan,nan,nan,92.82,100.94,300.00,nan,nan,80.00,111.95,140.57,nan,nan
25.846349000930786,random_3_S5,-1,-1,-1,-1,-1,-1,-1,90.26,186.50,116.46,322.03,216.65,153.90,24.26,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,1881,2000,1850,3560,2864,2248,1891,3407,850,1889,1642,1249,855,230,1060,2068,1882,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,140.49,nan,nan,nan,nan,nan,nan,nan,nan,92.82,100.94,300.00,nan,nan,80.00,111.85,140.57,nan,nan
25.98123812675476,random_3_S5,-1,-1,-1,-1,-1,-1,-1,90.26,186.42,116.46,321.94,216.74,153.90,24.26,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,1881,2000,1850,3560,2864,2248,1891,3407,850,1889,1642,1249,855,230,1060,2069,1882,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,140.49,nan,nan,nan,nan,nan,nan,nan,nan,92.82,100.94,300.00,nan,nan,80.00,111.95,140.57,nan,nan
26.116349697113037,random_3_S5,-1,-1,-1,-1,-1,-1,-1,90.26,186.42,116.46,321.94,216.65,153.90,24.26,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,1881,2000,1850,3560,2864,2248,1891,3407,850,1889,1642,1249,854,230,1060,2069,1882,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,140.49,nan,nan,nan,nan,nan,nan,nan,nan,92.82,100.94,300.00,nan,nan,80.00,111.95,140.57,nan,nan
26.251161336898804,random_3_S5,-1,-1,-1,-1,-1,-1,-1,90.18,186.42,116.46,321.94,216.74,153.81,24.35,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,1881,2000,1850,3560,2864,2247,1891,3407,850,1889,1642,1249,854,230,1060,2069,1882,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,140.49,nan,nan,nan,nan,nan,nan,nan,nan,92.82,100.94,300.00,nan,nan,80.00,111.95,140.57,nan,nan
26.386383771896362,random_3_S5,-1,-1,-1,-1,-1,-1,-1,90.26,186.50,116.37,321.94,216.74,153.90,24.35,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,1881,2000,1850,3560,2864,2246,1891,3407,850,1889,1642,1249,854,230,1060,2069,1882,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,140.49,nan,nan,nan,nan,nan,nan,nan,nan,92.82,100.94,300.00,nan,nan,80.00,111.95,140.57,nan,nan
26.52131175994873,random_3_S5,-1,-1,-1,-1,-1,-1,-1,90.26,186.50,116.46,322.03,216.74,153.90,24.35,3559,2864,2247,1891,3407,849,1752,1641,1249,853,230,1060,2069,1881,2000,1850,3560,2864,2246,1891,3407,850,1889,1642,1249,854,230,1060,2069,1882,2000,1850,nan,nan,nan,nan,nan,nan,74.89,100.90,300.00,nan,nan,80.00,111.95,140.49,nan,nan,nan,nan,nan,nan,nan,nan,92.82,100.94,300.00,nan,nan,80.00,111.95,140.57,nan,nan
